path,label,method
original_sequences_youtube_c23_696_frame_01.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_432_357_frame_04.jpg,1,Deepfakes
manipulated_sequences_FaceShifter_c23_382_409_frame_01.jpg,1,FaceShifter
original_sequences_youtube_c23_098_frame_03.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_040_997_frame_01.jpg,1,FaceShifter
manipulated_sequences_Deepfakes_c23_756_503_frame_03.jpg,1,Deepfakes
original_sequences_youtube_c23_060_frame_02.jpg,0,youtube
original_sequences_youtube_c23_258_frame_05.jpg,0,youtube
manipulated_sequences_Face2Face_c23_315_322_frame_05.jpg,1,Face2Face
manipulated_sequences_FaceSwap_c23_533_450_frame_03.jpg,1,FaceSwap
manipulated_sequences_Face2Face_c23_828_830_frame_05.jpg,1,Face2Face
original_sequences_youtube_c23_456_frame_05.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_554_572_frame_02.jpg,1,FaceShifter
manipulated_sequences_NeuralTextures_c23_692_610_frame_02.jpg,1,NeuralTextures
manipulated_sequences_Deepfakes_c23_524_580_frame_05.jpg,1,Deepfakes
manipulated_sequences_Face2Face_c23_407_374_frame_04.jpg,1,Face2Face
manipulated_sequences_NeuralTextures_c23_979_875_frame_02.jpg,1,NeuralTextures
manipulated_sequences_NeuralTextures_c23_150_153_frame_05.jpg,1,NeuralTextures
original_sequences_youtube_c23_225_frame_01.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_431_447_frame_01.jpg,1,NeuralTextures
original_sequences_youtube_c23_308_frame_05.jpg,0,youtube
original_sequences_youtube_c23_075_frame_02.jpg,0,youtube
original_sequences_youtube_c23_922_frame_02.jpg,0,youtube
original_sequences_youtube_c23_177_frame_03.jpg,0,youtube
manipulated_sequences_Face2Face_c23_291_874_frame_01.jpg,1,Face2Face
original_sequences_youtube_c23_912_frame_02.jpg,0,youtube
original_sequences_youtube_c23_457_frame_02.jpg,0,youtube
original_sequences_youtube_c23_383_frame_04.jpg,0,youtube
original_sequences_youtube_c23_448_frame_01.jpg,0,youtube
original_sequences_youtube_c23_436_frame_01.jpg,0,youtube
original_sequences_youtube_c23_888_frame_04.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_223_586_frame_03.jpg,1,FaceShifter
original_sequences_youtube_c23_790_frame_01.jpg,0,youtube
original_sequences_youtube_c23_158_frame_03.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_780_869_frame_04.jpg,1,FaceSwap
manipulated_sequences_Face2Face_c23_653_601_frame_01.jpg,1,Face2Face
original_sequences_youtube_c23_140_frame_03.jpg,0,youtube
original_sequences_youtube_c23_684_frame_03.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_348_202_frame_03.jpg,1,FaceShifter
manipulated_sequences_Deepfakes_c23_736_785_frame_02.jpg,1,Deepfakes
manipulated_sequences_FaceSwap_c23_490_534_frame_03.jpg,1,FaceSwap
original_sequences_youtube_c23_249_frame_03.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_094_111_frame_02.jpg,1,FaceShifter
manipulated_sequences_Deepfakes_c23_092_098_frame_03.jpg,1,Deepfakes
manipulated_sequences_Deepfakes_c23_887_275_frame_03.jpg,1,Deepfakes
manipulated_sequences_Deepfakes_c23_394_373_frame_05.jpg,1,Deepfakes
manipulated_sequences_Face2Face_c23_810_838_frame_03.jpg,1,Face2Face
manipulated_sequences_FaceSwap_c23_550_452_frame_01.jpg,1,FaceSwap
original_sequences_youtube_c23_110_frame_05.jpg,0,youtube
original_sequences_youtube_c23_640_frame_03.jpg,0,youtube
original_sequences_youtube_c23_835_frame_03.jpg,0,youtube
manipulated_sequences_Face2Face_c23_531_549_frame_05.jpg,1,Face2Face
manipulated_sequences_Face2Face_c23_287_426_frame_05.jpg,1,Face2Face
manipulated_sequences_FaceSwap_c23_433_498_frame_03.jpg,1,FaceSwap
manipulated_sequences_Face2Face_c23_506_478_frame_01.jpg,1,Face2Face
manipulated_sequences_FaceShifter_c23_855_801_frame_03.jpg,1,FaceShifter
manipulated_sequences_Face2Face_c23_019_018_frame_02.jpg,1,Face2Face
original_sequences_youtube_c23_572_frame_03.jpg,0,youtube
manipulated_sequences_Face2Face_c23_879_963_frame_03.jpg,1,Face2Face
original_sequences_youtube_c23_534_frame_02.jpg,0,youtube
original_sequences_youtube_c23_480_frame_04.jpg,0,youtube
original_sequences_youtube_c23_525_frame_03.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_519_515_frame_04.jpg,1,NeuralTextures
manipulated_sequences_NeuralTextures_c23_186_170_frame_04.jpg,1,NeuralTextures
original_sequences_youtube_c23_770_frame_03.jpg,0,youtube
original_sequences_youtube_c23_576_frame_01.jpg,0,youtube
original_sequences_youtube_c23_191_frame_04.jpg,0,youtube
manipulated_sequences_Face2Face_c23_471_455_frame_04.jpg,1,Face2Face
manipulated_sequences_Deepfakes_c23_672_720_frame_05.jpg,1,Deepfakes
manipulated_sequences_FaceShifter_c23_253_183_frame_05.jpg,1,FaceShifter
manipulated_sequences_FaceSwap_c23_192_134_frame_05.jpg,1,FaceSwap
original_sequences_youtube_c23_807_frame_05.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_920_811_frame_05.jpg,1,FaceSwap
original_sequences_youtube_c23_320_frame_04.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_444_655_frame_03.jpg,1,FaceShifter
original_sequences_youtube_c23_463_frame_03.jpg,0,youtube
original_sequences_youtube_c23_560_frame_04.jpg,0,youtube
original_sequences_youtube_c23_934_frame_02.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_975_978_frame_04.jpg,1,Deepfakes
original_sequences_youtube_c23_098_frame_02.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_768_793_frame_01.jpg,1,FaceShifter
manipulated_sequences_FaceShifter_c23_005_010_frame_05.jpg,1,FaceShifter
manipulated_sequences_FaceSwap_c23_645_688_frame_04.jpg,1,FaceSwap
original_sequences_youtube_c23_017_frame_05.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_252_266_frame_02.jpg,1,NeuralTextures
original_sequences_youtube_c23_162_frame_02.jpg,0,youtube
original_sequences_youtube_c23_351_frame_04.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_030_193_frame_01.jpg,1,FaceSwap
manipulated_sequences_FaceShifter_c23_462_467_frame_04.jpg,1,FaceShifter
manipulated_sequences_Deepfakes_c23_879_963_frame_01.jpg,1,Deepfakes
manipulated_sequences_NeuralTextures_c23_355_748_frame_05.jpg,1,NeuralTextures
manipulated_sequences_FaceSwap_c23_539_499_frame_01.jpg,1,FaceSwap
original_sequences_youtube_c23_781_frame_04.jpg,0,youtube
original_sequences_youtube_c23_878_frame_04.jpg,0,youtube
original_sequences_youtube_c23_374_frame_02.jpg,0,youtube
original_sequences_youtube_c23_988_frame_04.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_051_332_frame_05.jpg,1,FaceSwap
manipulated_sequences_Deepfakes_c23_533_450_frame_02.jpg,1,Deepfakes
original_sequences_youtube_c23_904_frame_02.jpg,0,youtube
original_sequences_youtube_c23_491_frame_03.jpg,0,youtube
original_sequences_youtube_c23_805_frame_03.jpg,0,youtube
original_sequences_youtube_c23_219_frame_02.jpg,0,youtube
original_sequences_youtube_c23_151_frame_02.jpg,0,youtube
original_sequences_youtube_c23_146_frame_05.jpg,0,youtube
original_sequences_youtube_c23_060_frame_04.jpg,0,youtube
manipulated_sequences_Face2Face_c23_048_029_frame_04.jpg,1,Face2Face
manipulated_sequences_Face2Face_c23_081_087_frame_05.jpg,1,Face2Face
original_sequences_youtube_c23_518_frame_05.jpg,0,youtube
original_sequences_youtube_c23_893_frame_03.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_142_138_frame_05.jpg,1,FaceSwap
original_sequences_youtube_c23_722_frame_02.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_962_929_frame_05.jpg,1,FaceSwap
original_sequences_youtube_c23_584_frame_04.jpg,0,youtube
original_sequences_youtube_c23_902_frame_03.jpg,0,youtube
original_sequences_youtube_c23_357_frame_02.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_561_998_frame_03.jpg,1,NeuralTextures
manipulated_sequences_Face2Face_c23_855_801_frame_03.jpg,1,Face2Face
manipulated_sequences_FaceShifter_c23_651_835_frame_03.jpg,1,FaceShifter
original_sequences_youtube_c23_632_frame_05.jpg,0,youtube
original_sequences_youtube_c23_885_frame_04.jpg,0,youtube
original_sequences_youtube_c23_052_frame_01.jpg,0,youtube
original_sequences_youtube_c23_311_frame_01.jpg,0,youtube
original_sequences_youtube_c23_953_frame_01.jpg,0,youtube
original_sequences_youtube_c23_745_frame_04.jpg,0,youtube
original_sequences_youtube_c23_216_frame_03.jpg,0,youtube
original_sequences_youtube_c23_023_frame_03.jpg,0,youtube
manipulated_sequences_Face2Face_c23_652_773_frame_02.jpg,1,Face2Face
manipulated_sequences_Deepfakes_c23_561_998_frame_03.jpg,1,Deepfakes
original_sequences_youtube_c23_706_frame_02.jpg,0,youtube
manipulated_sequences_Face2Face_c23_572_554_frame_02.jpg,1,Face2Face
original_sequences_youtube_c23_208_frame_01.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_561_998_frame_03.jpg,1,FaceShifter
manipulated_sequences_NeuralTextures_c23_963_879_frame_01.jpg,1,NeuralTextures
manipulated_sequences_FaceShifter_c23_227_169_frame_03.jpg,1,FaceShifter
original_sequences_youtube_c23_129_frame_01.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_924_917_frame_01.jpg,1,FaceShifter
manipulated_sequences_NeuralTextures_c23_013_883_frame_01.jpg,1,NeuralTextures
original_sequences_youtube_c23_207_frame_02.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_017_803_frame_02.jpg,1,FaceShifter
original_sequences_youtube_c23_044_frame_03.jpg,0,youtube
original_sequences_youtube_c23_095_frame_02.jpg,0,youtube
original_sequences_youtube_c23_641_frame_03.jpg,0,youtube
original_sequences_youtube_c23_614_frame_05.jpg,0,youtube
original_sequences_youtube_c23_284_frame_02.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_092_098_frame_03.jpg,1,FaceSwap
manipulated_sequences_FaceShifter_c23_090_086_frame_05.jpg,1,FaceShifter
original_sequences_youtube_c23_999_frame_02.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_968_884_frame_01.jpg,1,Deepfakes
manipulated_sequences_FaceShifter_c23_354_362_frame_03.jpg,1,FaceShifter
original_sequences_youtube_c23_020_frame_02.jpg,0,youtube
original_sequences_youtube_c23_949_frame_05.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_904_046_frame_05.jpg,1,Deepfakes
manipulated_sequences_Face2Face_c23_191_188_frame_05.jpg,1,Face2Face
original_sequences_youtube_c23_838_frame_02.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_119_123_frame_01.jpg,1,FaceShifter
manipulated_sequences_FaceShifter_c23_397_602_frame_02.jpg,1,FaceShifter
original_sequences_youtube_c23_462_frame_02.jpg,0,youtube
original_sequences_youtube_c23_243_frame_01.jpg,0,youtube
original_sequences_youtube_c23_228_frame_03.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_155_576_frame_02.jpg,1,NeuralTextures
original_sequences_youtube_c23_602_frame_04.jpg,0,youtube
original_sequences_youtube_c23_265_frame_02.jpg,0,youtube
manipulated_sequences_Face2Face_c23_266_252_frame_01.jpg,1,Face2Face
manipulated_sequences_NeuralTextures_c23_694_767_frame_02.jpg,1,NeuralTextures
manipulated_sequences_FaceSwap_c23_323_302_frame_04.jpg,1,FaceSwap
original_sequences_youtube_c23_519_frame_03.jpg,0,youtube
manipulated_sequences_Face2Face_c23_963_879_frame_01.jpg,1,Face2Face
manipulated_sequences_FaceShifter_c23_717_684_frame_01.jpg,1,FaceShifter
original_sequences_youtube_c23_305_frame_01.jpg,0,youtube
original_sequences_youtube_c23_566_frame_05.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_691_732_frame_01.jpg,1,FaceSwap
original_sequences_youtube_c23_968_frame_02.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_317_359_frame_01.jpg,1,FaceSwap
manipulated_sequences_Deepfakes_c23_007_132_frame_02.jpg,1,Deepfakes
original_sequences_youtube_c23_056_frame_05.jpg,0,youtube
original_sequences_youtube_c23_585_frame_03.jpg,0,youtube
original_sequences_youtube_c23_328_frame_04.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_181_199_frame_02.jpg,1,Deepfakes
manipulated_sequences_FaceShifter_c23_434_438_frame_05.jpg,1,FaceShifter
original_sequences_youtube_c23_878_frame_05.jpg,0,youtube
original_sequences_youtube_c23_260_frame_04.jpg,0,youtube
original_sequences_youtube_c23_693_frame_05.jpg,0,youtube
manipulated_sequences_Face2Face_c23_051_332_frame_03.jpg,1,Face2Face
original_sequences_youtube_c23_273_frame_03.jpg,0,youtube
original_sequences_youtube_c23_946_frame_04.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_741_731_frame_04.jpg,1,Deepfakes
manipulated_sequences_NeuralTextures_c23_622_647_frame_01.jpg,1,NeuralTextures
original_sequences_youtube_c23_654_frame_01.jpg,0,youtube
original_sequences_youtube_c23_032_frame_01.jpg,0,youtube
original_sequences_youtube_c23_453_frame_05.jpg,0,youtube
original_sequences_youtube_c23_089_frame_05.jpg,0,youtube
original_sequences_youtube_c23_603_frame_02.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_465_482_frame_04.jpg,1,NeuralTextures
original_sequences_youtube_c23_071_frame_05.jpg,0,youtube
original_sequences_youtube_c23_501_frame_02.jpg,0,youtube
original_sequences_youtube_c23_138_frame_03.jpg,0,youtube
original_sequences_youtube_c23_072_frame_03.jpg,0,youtube
original_sequences_youtube_c23_202_frame_03.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_091_116_frame_01.jpg,1,Deepfakes
manipulated_sequences_FaceSwap_c23_187_234_frame_04.jpg,1,FaceSwap
original_sequences_youtube_c23_554_frame_03.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_351_346_frame_04.jpg,1,NeuralTextures
original_sequences_youtube_c23_688_frame_02.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_675_608_frame_01.jpg,1,NeuralTextures
original_sequences_youtube_c23_793_frame_04.jpg,0,youtube
original_sequences_youtube_c23_616_frame_03.jpg,0,youtube
original_sequences_youtube_c23_416_frame_04.jpg,0,youtube
manipulated_sequences_Face2Face_c23_729_727_frame_02.jpg,1,Face2Face
manipulated_sequences_FaceShifter_c23_154_386_frame_01.jpg,1,FaceShifter
manipulated_sequences_NeuralTextures_c23_750_743_frame_02.jpg,1,NeuralTextures
original_sequences_youtube_c23_287_frame_03.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_959_957_frame_02.jpg,1,Deepfakes
manipulated_sequences_FaceShifter_c23_887_275_frame_03.jpg,1,FaceShifter
manipulated_sequences_Face2Face_c23_006_002_frame_01.jpg,1,Face2Face
manipulated_sequences_FaceSwap_c23_675_608_frame_01.jpg,1,FaceSwap
original_sequences_youtube_c23_857_frame_02.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_323_302_frame_03.jpg,1,Deepfakes
original_sequences_youtube_c23_208_frame_03.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_357_432_frame_04.jpg,1,FaceSwap
original_sequences_youtube_c23_416_frame_05.jpg,0,youtube
original_sequences_youtube_c23_723_frame_04.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_511_472_frame_05.jpg,1,NeuralTextures
original_sequences_youtube_c23_085_frame_03.jpg,0,youtube
original_sequences_youtube_c23_554_frame_05.jpg,0,youtube
original_sequences_youtube_c23_294_frame_01.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_431_447_frame_04.jpg,1,Deepfakes
manipulated_sequences_FaceShifter_c23_896_128_frame_04.jpg,1,FaceShifter
original_sequences_youtube_c23_543_frame_03.jpg,0,youtube
original_sequences_youtube_c23_633_frame_03.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_179_212_frame_05.jpg,1,Deepfakes
original_sequences_youtube_c23_471_frame_04.jpg,0,youtube
original_sequences_youtube_c23_898_frame_05.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_405_393_frame_02.jpg,1,NeuralTextures
manipulated_sequences_NeuralTextures_c23_860_905_frame_02.jpg,1,NeuralTextures
manipulated_sequences_NeuralTextures_c23_783_916_frame_02.jpg,1,NeuralTextures
manipulated_sequences_FaceSwap_c23_733_935_frame_05.jpg,1,FaceSwap
original_sequences_youtube_c23_566_frame_02.jpg,0,youtube
original_sequences_youtube_c23_483_frame_02.jpg,0,youtube
original_sequences_youtube_c23_191_frame_01.jpg,0,youtube
original_sequences_youtube_c23_605_frame_05.jpg,0,youtube
original_sequences_youtube_c23_713_frame_03.jpg,0,youtube
original_sequences_youtube_c23_508_frame_04.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_397_602_frame_02.jpg,1,Deepfakes
original_sequences_youtube_c23_795_frame_01.jpg,0,youtube
original_sequences_youtube_c23_481_frame_01.jpg,0,youtube
original_sequences_youtube_c23_261_frame_05.jpg,0,youtube
original_sequences_youtube_c23_574_frame_01.jpg,0,youtube
original_sequences_youtube_c23_370_frame_02.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_187_234_frame_04.jpg,1,FaceShifter
manipulated_sequences_Deepfakes_c23_898_922_frame_04.jpg,1,Deepfakes
original_sequences_youtube_c23_804_frame_01.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_418_507_frame_01.jpg,1,NeuralTextures
manipulated_sequences_FaceShifter_c23_937_888_frame_05.jpg,1,FaceShifter
manipulated_sequences_NeuralTextures_c23_831_508_frame_03.jpg,1,NeuralTextures
manipulated_sequences_FaceShifter_c23_647_622_frame_04.jpg,1,FaceShifter
manipulated_sequences_Face2Face_c23_495_512_frame_05.jpg,1,Face2Face
manipulated_sequences_NeuralTextures_c23_483_370_frame_05.jpg,1,NeuralTextures
manipulated_sequences_FaceSwap_c23_200_189_frame_05.jpg,1,FaceSwap
original_sequences_youtube_c23_219_frame_01.jpg,0,youtube
original_sequences_youtube_c23_723_frame_02.jpg,0,youtube
manipulated_sequences_Face2Face_c23_230_204_frame_03.jpg,1,Face2Face
original_sequences_youtube_c23_446_frame_04.jpg,0,youtube
original_sequences_youtube_c23_562_frame_05.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_264_271_frame_02.jpg,1,FaceShifter
original_sequences_youtube_c23_343_frame_04.jpg,0,youtube
manipulated_sequences_Face2Face_c23_786_819_frame_02.jpg,1,Face2Face
original_sequences_youtube_c23_120_frame_02.jpg,0,youtube
original_sequences_youtube_c23_340_frame_05.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_595_597_frame_05.jpg,1,FaceShifter
manipulated_sequences_Deepfakes_c23_538_493_frame_01.jpg,1,Deepfakes
manipulated_sequences_FaceSwap_c23_099_295_frame_04.jpg,1,FaceSwap
manipulated_sequences_Face2Face_c23_406_391_frame_01.jpg,1,Face2Face
original_sequences_youtube_c23_695_frame_02.jpg,0,youtube
original_sequences_youtube_c23_022_frame_04.jpg,0,youtube
original_sequences_youtube_c23_141_frame_04.jpg,0,youtube
manipulated_sequences_Face2Face_c23_038_125_frame_01.jpg,1,Face2Face
manipulated_sequences_FaceSwap_c23_481_469_frame_03.jpg,1,FaceSwap
manipulated_sequences_FaceSwap_c23_190_176_frame_02.jpg,1,FaceSwap
manipulated_sequences_Face2Face_c23_542_520_frame_04.jpg,1,Face2Face
original_sequences_youtube_c23_369_frame_03.jpg,0,youtube
original_sequences_youtube_c23_136_frame_03.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_692_610_frame_02.jpg,1,FaceShifter
original_sequences_youtube_c23_177_frame_01.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_479_706_frame_02.jpg,1,FaceShifter
original_sequences_youtube_c23_319_frame_02.jpg,0,youtube
original_sequences_youtube_c23_377_frame_04.jpg,0,youtube
original_sequences_youtube_c23_493_frame_02.jpg,0,youtube
original_sequences_youtube_c23_708_frame_03.jpg,0,youtube
manipulated_sequences_Face2Face_c23_879_963_frame_01.jpg,1,Face2Face
original_sequences_youtube_c23_134_frame_04.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_530_594_frame_04.jpg,1,Deepfakes
manipulated_sequences_Face2Face_c23_167_166_frame_05.jpg,1,Face2Face
manipulated_sequences_FaceSwap_c23_319_352_frame_03.jpg,1,FaceSwap
original_sequences_youtube_c23_124_frame_04.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_094_111_frame_01.jpg,1,FaceShifter
original_sequences_youtube_c23_150_frame_05.jpg,0,youtube
original_sequences_youtube_c23_394_frame_02.jpg,0,youtube
original_sequences_youtube_c23_039_frame_02.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_190_176_frame_02.jpg,1,NeuralTextures
manipulated_sequences_Face2Face_c23_143_140_frame_04.jpg,1,Face2Face
manipulated_sequences_NeuralTextures_c23_696_686_frame_05.jpg,1,NeuralTextures
manipulated_sequences_Deepfakes_c23_448_361_frame_02.jpg,1,Deepfakes
manipulated_sequences_FaceShifter_c23_541_523_frame_03.jpg,1,FaceShifter
original_sequences_youtube_c23_796_frame_03.jpg,0,youtube
original_sequences_youtube_c23_246_frame_03.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_877_886_frame_01.jpg,1,Deepfakes
original_sequences_youtube_c23_628_frame_04.jpg,0,youtube
original_sequences_youtube_c23_765_frame_03.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_672_720_frame_05.jpg,1,FaceShifter
manipulated_sequences_NeuralTextures_c23_052_108_frame_01.jpg,1,NeuralTextures
original_sequences_youtube_c23_798_frame_01.jpg,0,youtube
original_sequences_youtube_c23_567_frame_04.jpg,0,youtube
original_sequences_youtube_c23_375_frame_01.jpg,0,youtube
original_sequences_youtube_c23_788_frame_05.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_015_919_frame_01.jpg,1,NeuralTextures
original_sequences_youtube_c23_149_frame_02.jpg,0,youtube
original_sequences_youtube_c23_365_frame_01.jpg,0,youtube
original_sequences_youtube_c23_313_frame_01.jpg,0,youtube
manipulated_sequences_Face2Face_c23_249_280_frame_02.jpg,1,Face2Face
original_sequences_youtube_c23_397_frame_04.jpg,0,youtube
original_sequences_youtube_c23_718_frame_01.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_234_187_frame_02.jpg,1,FaceShifter
original_sequences_youtube_c23_814_frame_04.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_116_091_frame_01.jpg,1,NeuralTextures
manipulated_sequences_FaceSwap_c23_291_874_frame_01.jpg,1,FaceSwap
original_sequences_youtube_c23_945_frame_04.jpg,0,youtube
original_sequences_youtube_c23_690_frame_05.jpg,0,youtube
original_sequences_youtube_c23_202_frame_02.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_333_377_frame_03.jpg,1,FaceSwap
manipulated_sequences_Deepfakes_c23_813_700_frame_01.jpg,1,Deepfakes
original_sequences_youtube_c23_324_frame_02.jpg,0,youtube
original_sequences_youtube_c23_674_frame_02.jpg,0,youtube
original_sequences_youtube_c23_034_frame_03.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_619_620_frame_03.jpg,1,Deepfakes
original_sequences_youtube_c23_449_frame_04.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_441_439_frame_01.jpg,1,FaceShifter
manipulated_sequences_Face2Face_c23_832_762_frame_05.jpg,1,Face2Face
original_sequences_youtube_c23_887_frame_04.jpg,0,youtube
original_sequences_youtube_c23_395_frame_04.jpg,0,youtube
original_sequences_youtube_c23_856_frame_04.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_165_137_frame_02.jpg,1,FaceShifter
original_sequences_youtube_c23_221_frame_04.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_270_297_frame_02.jpg,1,NeuralTextures
original_sequences_youtube_c23_513_frame_03.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_076_079_frame_05.jpg,1,FaceShifter
manipulated_sequences_FaceSwap_c23_369_316_frame_05.jpg,1,FaceSwap
original_sequences_youtube_c23_288_frame_05.jpg,0,youtube
original_sequences_youtube_c23_433_frame_04.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_772_708_frame_02.jpg,1,Deepfakes
manipulated_sequences_NeuralTextures_c23_070_057_frame_03.jpg,1,NeuralTextures
manipulated_sequences_FaceShifter_c23_522_337_frame_02.jpg,1,FaceShifter
original_sequences_youtube_c23_776_frame_02.jpg,0,youtube
original_sequences_youtube_c23_505_frame_05.jpg,0,youtube
manipulated_sequences_FaceShifter_c23_900_926_frame_05.jpg,1,FaceShifter
original_sequences_youtube_c23_471_frame_03.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_061_080_frame_02.jpg,1,NeuralTextures
original_sequences_youtube_c23_661_frame_01.jpg,0,youtube
original_sequences_youtube_c23_335_frame_01.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_372_413_frame_01.jpg,1,FaceSwap
manipulated_sequences_FaceShifter_c23_601_653_frame_02.jpg,1,FaceShifter
manipulated_sequences_FaceSwap_c23_111_094_frame_04.jpg,1,FaceSwap
manipulated_sequences_FaceSwap_c23_094_111_frame_01.jpg,1,FaceSwap
manipulated_sequences_FaceShifter_c23_337_522_frame_02.jpg,1,FaceShifter
manipulated_sequences_FaceShifter_c23_683_607_frame_04.jpg,1,FaceShifter
original_sequences_youtube_c23_214_frame_04.jpg,0,youtube
manipulated_sequences_Face2Face_c23_405_393_frame_02.jpg,1,Face2Face
manipulated_sequences_FaceShifter_c23_832_762_frame_05.jpg,1,FaceShifter
manipulated_sequences_Deepfakes_c23_752_751_frame_04.jpg,1,Deepfakes
original_sequences_youtube_c23_123_frame_05.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_900_926_frame_03.jpg,1,Deepfakes
original_sequences_youtube_c23_887_frame_03.jpg,0,youtube
manipulated_sequences_FaceSwap_c23_087_081_frame_04.jpg,1,FaceSwap
original_sequences_youtube_c23_681_frame_05.jpg,0,youtube
manipulated_sequences_Face2Face_c23_268_269_frame_05.jpg,1,Face2Face
original_sequences_youtube_c23_088_frame_02.jpg,0,youtube
manipulated_sequences_Face2Face_c23_676_776_frame_03.jpg,1,Face2Face
manipulated_sequences_NeuralTextures_c23_720_672_frame_02.jpg,1,NeuralTextures
manipulated_sequences_FaceSwap_c23_270_297_frame_02.jpg,1,FaceSwap
original_sequences_youtube_c23_096_frame_01.jpg,0,youtube
manipulated_sequences_NeuralTextures_c23_408_424_frame_03.jpg,1,NeuralTextures
original_sequences_youtube_c23_591_frame_05.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_858_861_frame_03.jpg,1,Deepfakes
original_sequences_youtube_c23_041_frame_02.jpg,0,youtube
manipulated_sequences_Face2Face_c23_015_919_frame_04.jpg,1,Face2Face
original_sequences_youtube_c23_710_frame_01.jpg,0,youtube
original_sequences_youtube_c23_057_frame_04.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_213_083_frame_02.jpg,1,Deepfakes
original_sequences_youtube_c23_197_frame_03.jpg,0,youtube
original_sequences_youtube_c23_921_frame_03.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_160_928_frame_01.jpg,1,Deepfakes
manipulated_sequences_FaceSwap_c23_612_702_frame_04.jpg,1,FaceSwap
manipulated_sequences_Deepfakes_c23_406_391_frame_01.jpg,1,Deepfakes
manipulated_sequences_FaceShifter_c23_523_541_frame_02.jpg,1,FaceShifter
original_sequences_youtube_c23_444_frame_01.jpg,0,youtube
manipulated_sequences_Deepfakes_c23_879_963_frame_03.jpg,1,Deepfakes
